,State,Station_Number,Station_Name,Station_WMO,Latitude,Longitude,ZIP Codes,FIPS
2611,TX,G4801990,Port Arthur Jefferson County,722410,29.95,-94.02,77705.0,"=""48199"""
2612,TX,G4802010,Houston Bush Intercontinental,722430,30.0,-95.37,77073.0,"=""48201"""
2613,LA,G4802030,Shreveport Regional Arpt,722480,32.45,-93.82,71109.0,"=""48203"""
2614,TX,G4802050,Dalhart Muni AP,747360,36.017,-102.55,79022.0,"=""48205"""
2615,TX,G4802070,Abilene Regional Ap  Ut,722660,32.47,-99.71,79699.0,"=""48207"""
2616,TX,G4802090,Austin Mueller Municipal Ap  U,722540,30.29,-97.74,78705.0,"=""48209"""
2617,TX,G4802110,Childress Muni AP,723660,34.433,-100.283,79201.0,"=""48211"""
2618,TX,G4802130,Tyler Pounds Fld,722448,32.35,-95.4,75704.0,"=""48213"""
2619,TX,G4802150,Mcallen Miller Intl Ap  Edinbu,722506,26.31,-98.17,78541.0,"=""48215"""
2620,TX,G4802170,Waco Regional Ap,722560,31.62,-97.23,76702.0,"=""48217"""
2621,TX,G4802190,Lubbock International Ap,722670,33.67,-101.82,79350.0,"=""48219"""
2622,TX,G4802210,Mineral Wells Municipal Ap,722597,32.78,-98.07,76067.0,"=""48221"""
2623,TX,G4802230,Greenville Majors,722588,33.07,-96.07,75402.0,"=""48223"""
2624,TX,G4802250,Lufkin Angelina Co,722446,31.23,-94.75,75941.0,"=""48225"""
2625,TX,G4802270,Midland International Ap,722650,31.95,-102.18,79712.0,"=""48227"""
2626,TX,G4802290,El Paso International Ap  Ut,722700,31.77,-106.5,79902.0,"=""48229"""
2627,TX,G4802310,Greenville Majors,722588,33.07,-96.07,75402.0,"=""48231"""
2628,TX,G4802330,Amarillo International Ap  Can,723630,34.99,-101.9,79015.0,"=""48233"""
2629,TX,G4802350,San Angelo Mathis Field,722630,31.35,-100.5,76904.0,"=""48235"""
2630,TX,G4802370,Mineral Wells Municipal Ap,722597,32.78,-98.07,76067.0,"=""48237"""
2631,TX,G4802390,Victoria Regional Ap,722550,28.87,-96.93,,"=""48239"""
2632,TX,G4802410,Port Arthur Jefferson County,722410,29.95,-94.02,77705.0,"=""48241"""
2633,TX,G4802430,Marfa Ap,722640,30.37,-104.02,79843.0,"=""48243"""
2634,TX,G4802450,Port Arthur Jefferson County,722410,29.95,-94.02,77705.0,"=""48245"""
2635,TX,G4802470,Alice Intl Ap,722517,27.73,-98.03,78332.0,"=""48247"""
2636,TX,G4802490,Alice Intl Ap,722517,27.73,-98.03,78332.0,"=""48249"""
2637,TX,G4802510,Fort Worth Nas,722595,32.77,-97.45,76108.0,"=""48251"""
2638,TX,G4802530,Abilene Regional Ap  Ut,722660,32.47,-99.71,79699.0,"=""48253"""
2639,TX,G4802550,San Antonio Stinson,722523,29.33,-98.47,78235.0,"=""48255"""
2640,TX,G4802570,Greenville Majors,722588,33.07,-96.07,75402.0,"=""48257"""
2641,TX,G4802590,San Antonio Intl Ap,722530,29.53,-98.47,,"=""48259"""
2642,TX,G4802610,Kingsville,722516,27.5,-97.82,78316.0,"=""48261"""
2643,TX,G4802650,San Angelo Mathis Field,722630,31.35,-100.5,76904.0,"=""48265"""
2644,TX,G4802670,San Angelo Mathis Field,722630,31.35,-100.5,76904.0,"=""48267"""
2645,TX,G4802690,Childress Municipal Ap,723604,34.43,-100.28,79201.0,"=""48269"""
2646,TX,G4802710,Del Rio Laughlin Afb,722615,29.37,-100.78,78843.0,"=""48271"""
2647,TX,G4802730,Kingsville,722516,27.5,-97.82,78316.0,"=""48273"""
2648,TX,G4802750,Abilene Regional Ap  Ut,722660,32.47,-99.71,79699.0,"=""48275"""
2649,TX,G4802770,Cox Fld,722587,33.63,-95.45,75416.0,"=""48277"""
2650,TX,G4802790,Lubbock International Ap,722670,33.67,-101.82,79350.0,"=""48279"""
2651,TX,G4802810,Mineral Wells Municipal Ap,722597,32.78,-98.07,76067.0,"=""48281"""
2652,TX,G4802830,Cotulla Faa Ap,722526,28.45,-99.22,78014.0,"=""48283"""
2653,TX,G4802850,Victoria Regional Ap,722550,28.87,-96.93,,"=""48285"""
2654,TX,G4802870,College Station Easterwood Fl,722445,30.58,-96.37,77862.0,"=""48287"""
2655,TX,G4802890,College Station-Easterwood AP,747460,30.583,-96.367,77862.0,"=""48289"""
2656,TX,G4802910,Houston Bush Intercontinental,722430,30.0,-95.37,77073.0,"=""48291"""
2657,TX,G4802930,Waco Regional Ap,722560,31.62,-97.23,76702.0,"=""48293"""
2658,OK,G4802950,Gage Airport,723527,36.3,-99.77,73843.0,"=""48295"""
2659,TX,G4802970,Alice Intl Ap,722517,27.73,-98.03,78332.0,"=""48297"""
2660,TX,G4802990,Robert Gray Aaf,722576,31.07,-97.83,,"=""48299"""
2661,TX,G4803010,Wink Winkler County Ap,722656,31.78,-103.2,79789.0,"=""48301"""
2662,TX,G4803030,Lubbock International Ap,722670,33.67,-101.82,79350.0,"=""48303"""
2663,TX,G4803050,Lubbock International Ap,722670,33.67,-101.82,79350.0,"=""48305"""
2664,TX,G4803070,San Angelo Mathis Field,722630,31.35,-100.5,76904.0,"=""48307"""
2665,TX,G4803090,Waco Regional Ap,722560,31.62,-97.23,76702.0,"=""48309"""
2666,TX,G4803110,Alice Intl Ap,722517,27.73,-98.03,78332.0,"=""48311"""
2667,TX,G4803130,College Station-Easterwood AP,747460,30.583,-96.367,77862.0,"=""48313"""
2668,LA,G4803150,Shreveport Regional Arpt,722480,32.45,-93.82,71109.0,"=""48315"""
2669,TX,G4803170,Midland International Ap,722650,31.95,-102.18,79712.0,"=""48317"""
2670,TX,G4803190,San Angelo Mathis Field,722630,31.35,-100.5,76904.0,"=""48319"""
2671,TX,G4803210,Palacios Municipal Ap,722555,28.72,-96.25,77465.0,"=""48321"""
2672,TX,G4803230,Del Rio Laughlin Afb,722615,29.37,-100.78,78843.0,"=""48323"""
2673,TX,G4803250,Hondo Municipal Ap,722533,29.37,-99.17,78861.0,"=""48325"""
2674,TX,G4803270,San Angelo Mathis Field,722630,31.35,-100.5,76904.0,"=""48327"""
2675,TX,G4803290,Midland International Ap,722650,31.95,-102.18,79712.0,"=""48329"""
2676,TX,G4803310,Draughon Miller Cen,722577,31.15,-97.4,76504.0,"=""48331"""
2677,TX,G4803330,Mineral Wells Municipal Ap,722597,32.78,-98.07,76067.0,"=""48333"""
2678,TX,G4803350,Abilene-Dyess AFB,720965,32.433,-99.85,79563.0,"=""48335"""
2679,TX,G4803370,Fort Worth Alliance,722594,32.98,-97.32,76177.0,"=""48337"""
2680,TX,G4803390,Houston D W  Hooks,722429,30.07,-95.55,77379.0,"=""48339"""
2681,TX,G4803410,Dalhart Muni AP,747360,36.017,-102.55,79022.0,"=""48341"""
2682,AR,G4803430,Texarkana Webb Field,723418,33.45,-94.0,71854.0,"=""48343"""
2683,TX,G4803450,Childress Muni AP,723660,34.433,-100.283,79201.0,"=""48345"""
2684,TX,G4803470,Nacogdoches  Awos,722499,31.58,-94.72,75964.0,"=""48347"""
2685,TX,G4803490,Dallas Redbird Arpt,722599,32.68,-96.87,75237.0,"=""48349"""
2686,LA,G4803510,Lake Charles Wb Airp,722404,30.22,-93.17,70602.0,"=""48351"""
2687,TX,G4803550,Corpus Christi Nas,722515,27.68,-97.28,78418.0,"=""48355"""
2688,TX,G4803570,Amarillo International Ap  Can,723630,34.99,-101.9,79015.0,"=""48357"""
2689,TX,G4803590,Amarillo International Ap  Can,723630,34.99,-101.9,79015.0,"=""48359"""
2690,TX,G4803610,Port Arthur Jefferson County,722410,29.95,-94.02,77705.0,"=""48361"""
2691,TX,G4803630,Mineral Wells Municipal Ap,722597,32.78,-98.07,76067.0,"=""48363"""
2692,LA,G4803650,Shreveport Regional Arpt,722480,32.45,-93.82,71109.0,"=""48365"""
2693,TX,G4803670,Fort Worth Nas,722595,32.77,-97.45,76108.0,"=""48367"""
2694,NM,G4803690,Clovis Muni   Awos,722689,34.43,-103.08,88135.0,"=""48369"""
2695,TX,G4803710,Wink Winkler County Ap,722656,31.78,-103.2,79789.0,"=""48371"""
2696,TX,G4803730,Lufkin Angelina Co,722446,31.23,-94.75,75941.0,"=""48373"""
2697,TX,G4803750,Amarillo International Ap  Can,723630,34.99,-101.9,79015.0,"=""48375"""
2698,TX,G4803770,Marfa Ap,722640,30.37,-104.02,79843.0,"=""48377"""
2699,TX,G4803790,Greenville Majors,722588,33.07,-96.07,75402.0,"=""48379"""
2700,TX,G4803810,Amarillo International Ap  Can,723630,34.99,-101.9,79015.0,"=""48381"""
2701,TX,G4803830,San Angelo Mathis Field,722630,31.35,-100.5,76904.0,"=""48383"""
2702,TX,G4803850,Hondo Municipal Ap,722533,29.37,-99.17,78861.0,"=""48385"""
2703,TX,G4803870,Cox Fld,722587,33.63,-95.45,75416.0,"=""48387"""
2704,TX,G4803890,Wink Winkler County Ap,722656,31.78,-103.2,79789.0,"=""48389"""
2705,TX,G4803910,Rockport Aransas Co,722524,28.08,-97.05,78382.0,"=""48391"""
2706,TX,G4803930,Amarillo International Ap  Can,723630,34.99,-101.9,79015.0,"=""48393"""
2707,TX,G4803950,College Station-Easterwood AP,747460,30.583,-96.367,77862.0,"=""48395"""
2708,TX,G4803970,Greenville Majors,722588,33.07,-96.07,75402.0,"=""48397"""
2709,TX,G4803990,Abilene-Dyess AFB,720965,32.433,-99.85,79563.0,"=""48399"""
2710,TX,G4804010,Longview Gregg County Ap  Over,722470,32.29,-94.98,75684.0,"=""48401"""
2711,TX,G4804030,Lufkin Angelina Co,722446,31.23,-94.75,75941.0,"=""48403"""
2712,TX,G4804050,Nacogdoches  Awos,722499,31.58,-94.72,75964.0,"=""48405"""
2713,TX,G4804070,Houston Bush Intercontinental,722430,30.0,-95.37,77073.0,"=""48407"""
2714,TX,G4804090,Corpus Christi Intl Arpt  Ut,722510,27.88,-97.63,78426.0,"=""48409"""
2715,TX,G4804110,Mineral Wells Municipal Ap,722597,32.78,-98.07,76067.0,"=""48411"""
2716,TX,G4804130,San Angelo Mathis Field,722630,31.35,-100.5,76904.0,"=""48413"""
2717,TX,G4804150,Lubbock International Ap,722670,33.67,-101.82,79350.0,"=""48415"""
2718,TX,G4804170,Abilene Regional Ap  Ut,722660,32.47,-99.71,79699.0,"=""48417"""
2719,TX,G4804190,Nacogdoches  Awos,722499,31.58,-94.72,75964.0,"=""48419"""
2720,TX,G4804210,Dalhart Municipal Ap,722636,36.02,-102.55,79022.0,"=""48421"""
2721,TX,G4804230,Tyler Pounds Fld,722448,32.35,-95.4,75704.0,"=""48423"""
2722,TX,G4804250,Fort Worth Nas,722595,32.77,-97.45,76108.0,"=""48425"""
2723,TX,G4804270,Mcallen Miller Intl Ap  Edinbu,722506,26.31,-98.17,78541.0,"=""48427"""
2724,TX,G4804290,Mineral Wells Municipal Ap,722597,32.78,-98.07,76067.0,"=""48429"""
2725,TX,G4804310,San Angelo Mathis Field,722630,31.35,-100.5,76904.0,"=""48431"""
2726,TX,G4804350,San Angelo Mathis Field,722630,31.35,-100.5,76904.0,"=""48435"""
2727,TX,G4804370,Amarillo International Ap  Can,723630,34.99,-101.9,79015.0,"=""48437"""
2728,TX,G4804390,Fort Worth Meacham Intl AP,747390,32.817,-97.367,76106.0,"=""48439"""
2729,TX,G4804410,Abilene Regional Ap  Ut,722660,32.47,-99.71,79699.0,"=""48441"""
2730,TX,G4804430,Marfa Ap,722640,30.37,-104.02,79843.0,"=""48443"""
2731,TX,G4804450,Lubbock International Ap,722670,33.67,-101.82,79350.0,"=""48445"""
2732,TX,G4804470,Wichita Falls Municipal Arpt,723510,33.98,-98.5,76311.0,"=""48447"""
2733,TX,G4804490,Cox Fld,722587,33.63,-95.45,75416.0,"=""48449"""
2734,TX,G4804510,San Angelo Mathis Field,722630,31.35,-100.5,76904.0,"=""48451"""
2735,TX,G4804530,Camp Mabry,722544,30.32,-97.77,78731.0,"=""48453"""
2736,TX,G4804550,Lufkin Angelina Co,722446,31.23,-94.75,75941.0,"=""48455"""
2737,TX,G4804570,Lufkin Angelina Co,722446,31.23,-94.75,75941.0,"=""48457"""
2738,TX,G4804590,Longview Gregg County Ap  Over,722470,32.29,-94.98,75684.0,"=""48459"""
2739,TX,G4804610,Midland International Ap,722650,31.95,-102.18,79712.0,"=""48461"""
2740,TX,G4804630,Hondo Municipal Ap,722533,29.37,-99.17,78861.0,"=""48463"""
2741,TX,G4804650,Del Rio  Ut,722610,29.38,-100.91,78840.0,"=""48465"""
2742,TX,G4804670,Tyler Pounds Fld,722448,32.35,-95.4,75704.0,"=""48467"""
2743,TX,G4804690,Victoria Regional Ap,722550,28.87,-96.93,,"=""48469"""
2744,TX,G4804710,Houston D W  Hooks,722429,30.07,-95.55,77379.0,"=""48471"""
2745,TX,G4804730,Houston D W  Hooks,722429,30.07,-95.55,77379.0,"=""48473"""
2746,TX,G4804750,Wink Winkler County Ap,722656,31.78,-103.2,79789.0,"=""48475"""
2747,TX,G4804770,College Station Easterwood Fl,722445,30.58,-96.37,77862.0,"=""48477"""
2748,TX,G4804790,Laredo Intl Ap  Ut,722520,27.57,-99.49,78045.0,"=""48479"""
2749,TX,G4804810,Palacios Municipal Ap,722555,28.72,-96.25,77465.0,"=""48481"""
2750,TX,G4804830,Amarillo International Ap  Can,723630,34.99,-101.9,79015.0,"=""48483"""
2751,TX,G4804850,Wichita Falls Municipal Arpt,723510,33.98,-98.5,76311.0,"=""48485"""
2752,TX,G4804870,Childress Municipal Ap,723604,34.43,-100.28,79201.0,"=""48487"""
2753,TX,G4804890,Harlingen Rio Grande Valley I,722505,26.23,-97.65,78550.0,"=""48489"""
2754,TX,G4804910,Georgetown  Awos,722547,30.68,-97.68,78628.0,"=""48491"""
2755,TX,G4804930,Randolph Afb,722536,29.53,-98.28,78150.0,"=""48493"""
2756,TX,G4804950,Wink Winkler County Ap,722656,31.78,-103.2,79789.0,"=""48495"""
2757,TX,G4804970,Fort Worth Alliance,722594,32.98,-97.32,76177.0,"=""48497"""
2758,TX,G4804990,Tyler Pounds Fld,722448,32.35,-95.4,75704.0,"=""48499"""
2759,TX,G4805010,Lubbock International Ap,722670,33.67,-101.82,79350.0,"=""48501"""
2760,TX,G4805030,Mineral Wells Municipal Ap,722597,32.78,-98.07,76067.0,"=""48503"""
2761,TX,G4805050,Laredo Intl Ap  Ut,722520,27.57,-99.49,78045.0,"=""48505"""
2762,TX,G4805070,Cotulla Faa Ap,722526,28.45,-99.22,78014.0,"=""48507"""
2763,UT,G4900010,Cedar City Municipal Ap,724755,37.7,-113.1,84720.0,"=""49001"""
2764,ID,G4900030,Malad City,725786,42.15,-112.28,,"=""49003"""
2765,ID,G4900050,Malad City,725786,42.15,-112.28,,"=""49005"""
2766,UT,G4900070,Vernal,725705,40.43,-109.52,84078.0,"=""49007"""
2767,WY,G4900090,Rock Springs Arpt  Green River,725744,41.46,-109.44,,"=""49009"""
2768,UT,G4900110,Ogden Hill Afb,725755,41.12,-111.97,84041.0,"=""49011"""
2769,UT,G4900130,Vernal,725705,40.43,-109.52,84078.0,"=""49013"""
2770,UT,G4900150,Vernal,725705,40.43,-109.52,84078.0,"=""49015"""
2771,UT,G4900170,Bryce Cnyn Faa Ap,724756,37.7,-112.15,64000.0,"=""49017"""
2772,UT,G4900190,Moab Canyonlands  Uo,724776,38.58,-109.54,84532.0,"=""49019"""
2773,UT,G4900210,Cedar City Municipal Ap,724755,37.7,-113.1,84720.0,"=""49021"""
2774,UT,G4900230,Provo Muni  Awos,725724,40.22,-111.72,84601.0,"=""49023"""
2775,UT,G4900250,Bryce Cnyn Faa Ap,724756,37.7,-112.15,64000.0,"=""49025"""
2776,UT,G4900270,Delta,724795,39.33,-112.58,84650.0,"=""49027"""
2777,UT,G4900290,Ogden Hill Afb,725755,41.12,-111.97,84041.0,"=""49029"""
2778,UT,G4900310,Bryce Cnyn Faa Ap,724756,37.7,-112.15,64000.0,"=""49031"""
2779,WY,G4900330,Evanston Burns Fld,725775,41.28,-111.03,82930.0,"=""49033"""
2780,UT,G4900350,Salt Lake City IntL Arpt  Isis,725720,40.77,-111.97,84122.0,"=""49035"""
2781,UT,G4900370,Blanding,724723,37.62,-109.48,84511.0,"=""49037"""
2782,UT,G4900390,Provo Muni  Awos,725724,40.22,-111.72,84601.0,"=""49039"""
2783,UT,G4900410,Delta,724795,39.33,-112.58,84650.0,"=""49041"""
2784,WY,G4900430,Evanston Burns Fld,725775,41.28,-111.03,82930.0,"=""49043"""
2785,UT,G4900450,Salt Lake City IntL Arpt  Isis,725720,40.77,-111.97,84122.0,"=""49045"""
2786,UT,G4900470,Vernal,725705,40.43,-109.52,84078.0,"=""49047"""
2787,UT,G4900490,Provo Muni  Awos,725724,40.22,-111.72,84601.0,"=""49049"""
2788,WY,G4900510,Evanston Burns Fld,725775,41.28,-111.03,82930.0,"=""49051"""
2789,UT,G4900530,Saint George  Awos,724754,37.08,-113.6,84770.0,"=""49053"""
2790,UT,G4900550,Hanksville,724735,38.37,-110.72,84374.0,"=""49055"""
2791,UT,G4900570,Ogden Hinkley Airport,725750,41.2,-112.02,84401.0,"=""49057"""
2792,VT,G5000010,Burlington International Ap,726170,44.47,-73.15,5403.0,"=""50001"""
2793,VT,G5000030,Rutland State,725165,43.52,-72.95,5759.0,"=""50003"""
2794,VT,G5000050,Montpelier Ap,726145,44.2,-72.57,5602.0,"=""50005"""
2795,VT,G5000070,Burlington International Ap,726170,44.47,-73.15,5403.0,"=""50007"""
2796,NH,G5000090,Berlin Municipal,726160,44.58,-71.18,3588.0,"=""50009"""
2797,VT,G5000110,Burlington International Ap,726170,44.47,-73.15,5403.0,"=""50011"""
2798,VT,G5000130,Burlington International Ap,726170,44.47,-73.15,5403.0,"=""50013"""
2799,VT,G5000150,Montpelier Ap,726145,44.2,-72.57,5602.0,"=""50015"""
2800,VT,G5000170,Montpelier Ap,726145,44.2,-72.57,5602.0,"=""50017"""
2801,VT,G5000190,Montpelier Ap,726145,44.2,-72.57,5602.0,"=""50019"""
2802,VT,G5000210,Rutland State,725165,43.52,-72.95,5759.0,"=""50021"""
2803,VT,G5000230,Montpelier Ap,726145,44.2,-72.57,5602.0,"=""50023"""
2804,NH,G5000250,Dillant Hopkins,726165,42.9,-72.27,3446.0,"=""50025"""
2805,VT,G5000270,Springfield Hartnes,726115,43.35,-72.52,5151.0,"=""50027"""
2806,VA,G5100010,Melfa Accomack Arpt,724026,37.65,-75.77,23410.0,"=""51001"""
2807,VA,G5100030,Charlottesville Faa,724016,38.13,-78.45,22911.0,"=""51003"""
2808,VA,G5100050,Hot Springs Ingalls,724115,37.95,-79.83,24445.0,"=""51005"""
2809,VA,G5100070,Farmville,724017,37.35,-78.43,23901.0,"=""51007"""
2810,VA,G5100090,Lynchburg Regional Arpt,724100,37.33,-79.2,24502.0,"=""51009"""
2811,VA,G5100110,Lynchburg Regional Arpt,724100,37.33,-79.2,24502.0,"=""51011"""
2812,VA,G5100130,Washington Dc Reagan Ap,724050,38.87,-77.03,20242.0,"=""51013"""
2813,VA,G5100150,Staunton Shenandoah,724105,38.27,-78.9,24486.0,"=""51015"""
2814,VA,G5100170,Hot Springs Ingalls,724115,37.95,-79.83,24445.0,"=""51017"""
2815,VA,G5100190,Lynchburg Regional Arpt,724100,37.33,-79.2,24502.0,"=""51019"""
2816,WV,G5100210,Bluefield Mercer Co  Nrel,724125,37.27,-81.24,24701.0,"=""51021"""
2817,VA,G5100230,Roanoke Regional Ap,724110,37.32,-79.97,24019.0,"=""51023"""
2818,VA,G5100250,Dinwiddie Co,724014,37.18,-77.52,23803.0,"=""51025"""
2819,VA,G5100270,Wise Lonesome Pine,724117,36.98,-82.53,24293.0,"=""51027"""
2820,VA,G5100290,Farmville,724017,37.35,-78.43,23901.0,"=""51029"""
2821,VA,G5100310,Lynchburg Regional Arpt,724100,37.33,-79.2,24502.0,"=""51031"""
2822,VA,G5100330,Shannon Arpt,724033,38.27,-77.45,22408.0,"=""51033"""
2823,VA,G5100350,Hillsville,724107,36.77,-80.82,24381.0,"=""51035"""
2824,VA,G5100360,Richmond International Ap,724010,37.52,-77.32,23250.0,"=""51036"""
2825,VA,G5100370,Farmville,724017,37.35,-78.43,23901.0,"=""51037"""
2826,VA,G5100410,Dinwiddie Co,724014,37.18,-77.52,23803.0,"=""51041"""
2827,VA,G5100430,Winchester Rgnl,724053,39.15,-78.15,22602.0,"=""51043"""
2828,VA,G5100450,Roanoke Regional Ap,724110,37.32,-79.97,24019.0,"=""51045"""
2829,VA,G5100470,Manassas Muni Awos,724036,38.72,-77.52,20136.0,"=""51047"""
2830,VA,G5100490,Farmville,724017,37.35,-78.43,23901.0,"=""51049"""
2831,VA,G5100510,Wise Lonesome Pine,724117,36.98,-82.53,24293.0,"=""51051"""
2832,VA,G5100530,Dinwiddie Co,724014,37.18,-77.52,23803.0,"=""51053"""
2833,VA,G5100570,Richmond International Ap,724010,37.52,-77.32,23250.0,"=""51057"""
2834,VA,G5100590,Davison Aaf,724037,38.72,-77.18,2200.0,"=""51059"""
2835,VA,G5100610,Manassas Muni Awos,724036,38.72,-77.52,20136.0,"=""51061"""
2836,VA,G5100630,Virginia Tech Arpt,724113,37.22,-80.42,24061.0,"=""51063"""
2837,VA,G5100650,Charlottesville Faa,724016,38.13,-78.45,22911.0,"=""51065"""
2838,VA,G5100670,Roanoke Regional Ap,724110,37.32,-79.97,24019.0,"=""51067"""
2839,VA,G5100690,Winchester Rgnl,724053,39.15,-78.15,22602.0,"=""51069"""
2840,VA,G5100710,Pulaski,724116,37.13,-80.68,24084.0,"=""51071"""
2841,VA,G5100730,Newport News,723086,37.13,-76.5,23602.0,"=""51073"""
2842,VA,G5100750,Richmond International Ap,724010,37.52,-77.32,23250.0,"=""51075"""
2843,VA,G5100770,Hillsville,724107,36.77,-80.82,24381.0,"=""51077"""
2844,VA,G5100790,Charlottesville Faa,724016,38.13,-78.45,22911.0,"=""51079"""
2845,VA,G5100810,Dinwiddie Co,724014,37.18,-77.52,23803.0,"=""51081"""
2846,VA,G5100830,Danville Faa Ap,724106,36.57,-79.33,24586.0,"=""51083"""
2847,VA,G5100850,Richmond International Ap,724010,37.52,-77.32,23250.0,"=""51085"""
2848,VA,G5100870,Richmond International Ap,724010,37.52,-77.32,23250.0,"=""51087"""
2849,VA,G5100890,Martinsville,745985,36.63,-80.02,24112.0,"=""51089"""
2850,VA,G5100910,Hot Springs Ingalls,724115,37.95,-79.83,24445.0,"=""51091"""
2851,VA,G5100930,Newport News,723086,37.13,-76.5,23602.0,"=""51093"""
2852,VA,G5100950,Newport News,723086,37.13,-76.5,23602.0,"=""51095"""
2853,VA,G5100970,Richmond International Ap,724010,37.52,-77.32,23250.0,"=""51097"""
2854,VA,G5100990,Quantico Mcas,724035,38.5,-77.3,22134.0,"=""51099"""
2855,VA,G5101010,Richmond International Ap,724010,37.52,-77.32,23250.0,"=""51101"""
2856,VA,G5101030,Newport News,723086,37.13,-76.5,23602.0,"=""51103"""
2857,VA,G5101050,Wise Lonesome Pine,724117,36.98,-82.53,24293.0,"=""51105"""
2858,VA,G5101070,Leesburg Godfrey,724055,39.08,-77.57,20175.0,"=""51107"""
2859,VA,G5101090,Charlottesville Faa,724016,38.13,-78.45,22911.0,"=""51109"""
2860,VA,G5101110,Farmville,724017,37.35,-78.43,23901.0,"=""51111"""
2861,VA,G5101130,Charlottesville Faa,724016,38.13,-78.45,22911.0,"=""51113"""
2862,VA,G5101150,Newport News,723086,37.13,-76.5,23602.0,"=""51115"""
2863,VA,G5101170,Farmville,724017,37.35,-78.43,23901.0,"=""51117"""
2864,VA,G5101190,Newport News,723086,37.13,-76.5,23602.0,"=""51119"""
2865,VA,G5101210,Virginia Tech Arpt,724113,37.22,-80.42,24061.0,"=""51121"""
2866,VA,G5101250,Staunton Shenandoah,724105,38.27,-78.9,24486.0,"=""51125"""
2867,VA,G5101270,Richmond International Ap,724010,37.52,-77.32,23250.0,"=""51127"""
2868,VA,G5101310,Melfa Accomack Arpt,724026,37.65,-75.77,23410.0,"=""51131"""
2869,MD,G5101330,Patuxent River Nas,724040,38.3,-76.42,20670.0,"=""51133"""
2870,VA,G5101350,Farmville,724017,37.35,-78.43,23901.0,"=""51135"""
2871,VA,G5101370,Charlottesville Faa,724016,38.13,-78.45,22911.0,"=""51137"""
2872,VA,G5101390,Charlottesville Faa,724016,38.13,-78.45,22911.0,"=""51139"""
2873,VA,G5101410,Martinsville,745985,36.63,-80.02,24112.0,"=""51141"""
2874,VA,G5101430,Danville Faa Ap,724106,36.57,-79.33,24586.0,"=""51143"""
2875,VA,G5101450,Dinwiddie Co,724014,37.18,-77.52,23803.0,"=""51145"""
2876,VA,G5101470,Farmville,724017,37.35,-78.43,23901.0,"=""51147"""
2877,VA,G5101490,Dinwiddie Co,724014,37.18,-77.52,23803.0,"=""51149"""
2878,VA,G5101530,Manassas Muni Awos,724036,38.72,-77.52,20136.0,"=""51153"""
2879,VA,G5101550,Pulaski,724116,37.13,-80.68,24084.0,"=""51155"""
2880,VA,G5101570,Winchester Rgnl,724053,39.15,-78.15,22602.0,"=""51157"""
2881,MD,G5101590,Patuxent River Nas,724040,38.3,-76.42,20670.0,"=""51159"""
2882,VA,G5101610,Roanoke Regional Ap,724110,37.32,-79.97,24019.0,"=""51161"""
2883,VA,G5101630,Hot Springs Ingalls,724115,37.95,-79.83,24445.0,"=""51163"""
