,index,State,Station_Number,Station_Name,Station_WMO,Latitude,Longitude,ZIP Codes,FIPS,SUBGRID,el_src_h1,el_sit_h1,el_sit_sub_h1,el_del_h1,el_src_c1,el_sit_c1,el_sit_sub_c1,el_del_c1,ng_src_h1,ng_sit_h1,ng_del_h1,ng_src_c1,ng_sit_c1,ng_del_c1,el_src_h2,el_sit_h2,el_sit_sub_h2,el_del_h2,el_src_c2,el_sit_c2,el_sit_sub_c2,el_del_c2,ng_src_h2,ng_sit_h2,ng_del_h2,ng_src_c2,ng_sit_c2,ng_del_c2,el_sit_t1,ng_sit_t1,el_sit_t2,ng_sit_t2
862,862,IA,G1901670,Orange City,725489,42.98,-96.07,51003,19167,MROW,45.33,14.31,0.9,37.31,2.37,0.75,0.68,4.94,0,0,0,0,0,0,0,0,0.645,0,2.27,0.72,0.285,5.01,43.47,40.1,38.1,0,0,0,46.05,19.25,31.06,59.35
863,863,IA,G1901690,Boone Muni,725486,42.05,-93.85,50036,19169,MROW,44.28,13.98,0.86,38.7,1.52,0.48,0.65,3.02,0,0,0,0,0,0,0,0,0.65,0,1.47,0.46,0.28,3.07,45,41.51,39.43,0,0,0,45.4,19.28,30.81,60.79
864,864,IA,G1901710,Newton Muni,725464,41.68,-93.02,50208,19171,MROW,41.1,12.98,0.83,33.76,1.84,0.58,0.62,3.76,0,0,0,0,0,0,0,0,0.61,0,1.76,0.55,0.27,3.81,39.33,36.28,34.47,0,0,0,44.43,19.23,30.85,55.52
865,865,IA,G1901730,Clarinda,725479,40.72,-95.03,51632,19173,MROW,38.21,12.06,0.76,32.79,2.95,0.93,0.57,5.67,0,0,0,0,0,0,0,0,0.56,0,2.86,0.9,0.24,5.75,38.17,35.22,33.46,0,0,0,43.75,19.22,31.13,54.44
866,866,IA,G1901750,Creston,725474,41.02,-94.37,50801,19175,MROW,38.71,12.22,0.77,33.35,2.27,0.72,0.57,4.74,0,0,0,0,0,0,0,0,0.58,0,2.17,0.69,0.25,4.81,38.79,35.79,34,0,0,0,43.7,19.23,30.93,55.02
867,867,IA,G1901770,Fair Field,726498,41.05,-91.98,52556,19177,SRMW,36.28,11.45,0.78,31.27,3.62,1.14,0.56,7.3,0,0,0,0,0,0,0,0,0.58,0,3.46,1.09,0.24,7.39,36.41,33.59,31.91,0,0,0,43.35,19.2,31.32,52.79
868,868,IA,G1901790,Ottumwa Industrial Ap,725465,41.1,-92.45,52548,19179,MROW,48.35,15.27,1.025,40.84,2.79,0.88,0.825,5.65,0,0,0,0,0,0,0,0,0.665,0,2.66,0.84,0.315,5.73,47.76,44.06,41.86,0,0,0,47.4,19.24,31.23,63.3
869,869,IA,G1901810,Des Moines Intl Ap,725460,41.53,-93.67,50321,19181,MROW,44.49,14.05,0.895,38.95,2.96,0.93,0.705,5.88,0,0,0,0,0,0,0,0,0.635,0,2.84,0.9,0.295,5.96,45.39,41.87,39.78,0,0,0,46,19.22,31.23,61.09
870,870,IA,G1901830,Washington,725454,41.28,-91.67,52353,19183,MROW,37.91,11.97,0.77,33.76,2.2,0.69,0.55,4.51,0,0,0,0,0,0,0,0,0.595,0,2.1,0.66,0.245,4.57,39.23,36.19,34.38,0,0,0,43.4,19.24,30.92,55.44
871,871,IA,G1901850,Chariton,725469,41.03,-93.37,,19185,MROW,32.44,10.24,0.685,27.75,4.72,1.49,0.465,9.54,0,0,0,0,0,0,0,0,0.545,0,4.51,1.42,0.205,9.66,32.27,29.77,28.28,0,0,0,42.3,19.2,31.59,48.96
872,872,IA,G1901870,Fort Dodge  Awos,725490,42.55,-94.18,,19187,MROW,51.92,16.4,1.005,42.38,1.13,0.36,0.815,2.12,0,0,0,0,0,0,0,0,0.69,0,1.09,0.35,0.33,2.15,49.42,45.59,43.31,0,0,0,47.99,19.28,30.78,64.87
873,873,IA,G1901890,Mason City Municipal Arpt,725485,43.15,-93.33,50428,19189,MROW,73.46,23.2,1.45,57.56,1.02,0.32,1.28,2.03,0,0,0,0,0,0,0,0,0.85,0,0.98,0.31,0.48,2.06,67.49,62.26,59.15,0,0,0,55.66,19.3,31.06,81.57
874,874,IA,G1901910,Decorah,725476,43.28,-91.73,,19191,MROW,34.75,10.97,0.69,29.76,1.2,0.38,0.48,2.42,0,0,0,0,0,0,0,0,0.545,0,1.14,0.36,0.215,2.45,34.55,31.88,30.28,0,0,0,41.94,19.26,30.55,51.14
875,875,IA,G1901930,Sioux City Sioux Gateway Ap,725570,42.38,-96.38,51054,19193,MROW,57.71,18.22,1.09,46.46,3.29,1.04,0.9,6.13,0,0,0,0,0,0,0,0,0.695,0,3.17,1,0.345,6.2,54.22,50.02,47.52,0,0,0,50.66,19.23,31.46,69.25
876,876,IA,G1901950,Mason City Municipal Arpt,725485,43.15,-93.33,50428,19195,MROW,73.46,23.2,1.45,57.56,1.02,0.32,1.28,2.03,0,0,0,0,0,0,0,0,0.85,0,0.98,0.31,0.48,2.06,67.49,62.26,59.15,0,0,0,55.66,19.3,31.06,81.57
877,877,IA,G1901970,Webster City,725478,42.43,-93.87,50595,19197,MROW,40.54,12.8,0.81,36.05,2.8,0.89,0.6,4.82,0,0,0,0,0,0,0,0,0.62,0,2.74,0.87,0.27,4.88,41.88,38.63,36.7,0,0,0,44.51,19.26,31.18,57.89
878,878,KS,G2000010,Chanute Martin Johnson Ap,724507,37.67,-95.48,66720,20001,SPNO,23.04,7.28,0.5,20.05,6.74,2.13,0.32,12.94,0,0,0,0,0,0,0,0,0.405,0,6.48,2.05,0.145,13.09,23.27,21.47,20.4,0,0,0,39.64,19.11,32.02,40.58
879,879,KS,G2000030,Chanute Martin Johnson Ap,724507,37.67,-95.48,66720,20003,SPNO,23.04,7.28,0.5,20.05,6.74,2.13,0.32,12.94,0,0,0,0,0,0,0,0,0.405,0,6.48,2.05,0.145,13.09,23.27,21.47,20.4,0,0,0,39.64,19.11,32.02,40.58
880,880,MO,G2000050,Kansas City IntL Arpt,724460,39.3,-94.72,64153,20005,SPNO,32.12,10.14,0.67,28.25,5.34,1.69,0.48,10.36,0,0,0,0,0,0,0,0,0.505,0,5.13,1.62,0.205,10.48,32.86,30.32,28.8,0,0,0,42.4,19.17,31.75,49.48
881,881,KS,G2000070,Hutchinson Municipal Ap,724506,38.07,-97.87,,20007,SPSO,20.03,6.32,0.49,16.75,7.33,2.32,0.28,13.21,0,0,0,0,0,0,0,0,0.405,0,7.09,2.24,0.125,13.35,19.43,17.93,17.03,0,0,0,38.82,19.11,32.18,37.04
882,882,KS,G2000090,Great Bend  Awos,724517,38.35,-98.87,,20009,SPNO,28.71,9.07,0.62,26.31,6.12,1.93,0.42,10.56,0,0,0,0,0,0,0,0,0.49,0,5.95,1.88,0.19,10.67,30.54,28.18,26.77,0,0,0,41.45,19.17,31.97,47.34
883,883,MO,G2000110,Joplin Municipal Ap,723495,37.15,-94.5,64870,20011,SPNO,14.36,4.53,0.39,12.76,9.05,2.86,0.2,16.63,0,0,0,0,0,0,0,0,0.335,0,8.72,2.75,0.095,16.79,14.81,13.67,12.98,0,0,0,37.4,19.04,32.6,32.71
884,884,NE,G2000130,Falls City Brenner,725533,40.08,-95.6,68355,20013,SPNO,36.44,11.51,0.78,29.93,2.97,0.94,0.58,5.84,0,0,0,0,0,0,0,0,0.545,0,2.85,0.9,0.225,5.91,34.96,32.26,30.64,0,0,0,43.23,19.2,31.09,51.45
885,885,KS,G2000150,Wichita Col  Jabara,724504,37.75,-97.22,67226,20015,SPNO,23.23,7.34,0.525,20.1,7.48,2.36,0.315,13.89,0,0,0,0,0,0,0,0,0.435,0,7.21,2.28,0.145,14.04,23.32,21.51,20.43,0,0,0,39.95,19.14,32.27,40.65
886,886,KS,G2000170,Emporia Municipal Ap,724556,38.33,-96.18,,20017,SPNO,35.63,11.25,0.735,30.26,6.22,1.97,0.545,12.01,0,0,0,0,0,0,0,0,0.53,0,5.98,1.89,0.22,12.15,35.27,32.54,30.91,0,0,0,43.92,19.16,32.06,51.7
887,887,KS,G2000190,Chanute Martin Johnson Ap,724507,37.67,-95.48,66720,20019,SPNO,23.04,7.28,0.5,20.05,6.74,2.13,0.32,12.94,0,0,0,0,0,0,0,0,0.405,0,6.48,2.05,0.145,13.09,23.27,21.47,20.4,0,0,0,39.64,19.11,32.02,40.58
888,888,MO,G2000210,Joplin Municipal Ap,723495,37.15,-94.5,64870,20021,SPNO,14.36,4.53,0.39,12.76,9.05,2.86,0.2,16.63,0,0,0,0,0,0,0,0,0.335,0,8.72,2.75,0.095,16.79,14.81,13.67,12.98,0,0,0,37.4,19.04,32.6,32.71
889,889,KS,G2000230,Goodland Renner Field,724650,39.37,-101.7,67735,20023,SPNO,41.59,13.13,0.845,38.18,1.39,0.44,0.635,2.14,0,0,0,0,0,0,0,0,0.62,0,1.37,0.43,0.28,2.17,44.38,40.94,38.9,0,0,0,44.47,19.31,30.75,60.26
890,890,KS,G2000250,Dodge City Regional Ap,724510,37.77,-99.97,67801,20025,SPNO,29.54,9.33,0.62,26.98,6.27,1.98,0.42,10.45,0,0,0,0,0,0,0,0,0.51,0,6.13,1.93,0.2,10.56,31.29,28.86,27.42,0,0,0,41.76,19.2,32.05,48.06
891,891,KS,G2000270,Fort Riley Marshall Aaf,724550,39.05,-96.77,66442,20027,SPNO,18.67,5.9,0.465,15.82,6.38,2.02,0.255,11.71,0,0,0,0,0,0,0,0,0.395,0,6.15,1.94,0.115,11.82,18.37,16.95,16.1,0,0,0,38.05,19.11,31.86,36.06
892,892,KS,G2000290,Concordia Blosser Muni Ap,724580,39.55,-97.65,66901,20029,SPNO,26.86,8.48,0.605,23.97,6.61,2.09,0.405,11.14,0,0,0,0,0,0,0,0,0.47,0,6.42,2.03,0.18,11.25,27.86,25.7,24.42,0,0,0,41,19.17,32.1,44.87
893,893,KS,G2000310,Emporia Municipal Ap,724556,38.33,-96.18,,20031,SPNO,35.63,11.25,0.735,30.26,6.22,1.97,0.545,12.01,0,0,0,0,0,0,0,0,0.53,0,5.98,1.89,0.22,12.15,35.27,32.54,30.91,0,0,0,43.92,19.16,32.06,51.7
894,894,KS,G2000330,Dodge City Regional Ap,724510,37.77,-99.97,67801,20033,SPNO,29.54,9.33,0.62,26.98,6.27,1.98,0.42,10.45,0,0,0,0,0,0,0,0,0.51,0,6.13,1.93,0.2,10.56,31.29,28.86,27.42,0,0,0,41.76,19.2,32.05,48.06
895,895,KS,G2000350,Mcconnell Afb,724505,37.62,-97.27,67202,20035,SPNO,24.11,7.61,0.54,21.59,9.5,3,0.33,16.28,0,0,0,0,0,0,0,0,0.445,0,9.21,2.91,0.155,16.42,25.03,23.09,21.94,0,0,0,40.9,19.11,32.93,42.21
896,896,MO,G2000370,Joplin Municipal Ap,723495,37.15,-94.5,64870,20037,SPNO,14.36,4.53,0.39,12.76,9.05,2.86,0.2,16.63,0,0,0,0,0,0,0,0,0.335,0,8.72,2.75,0.095,16.79,14.81,13.67,12.98,0,0,0,37.4,19.04,32.6,32.71
897,897,NE,G2000390,Mccook Municipal,725625,40.2,-100.58,69001,20039,SPNO,33.25,10.5,0.69,28.31,4.53,1.43,0.47,7.53,0,0,0,0,0,0,0,0,0.55,0,4.4,1.39,0.21,7.61,32.9,30.35,28.84,0,0,0,42.5,19.22,31.56,49.57
898,898,KS,G2000410,Fort Riley Marshall Aaf,724550,39.05,-96.77,66442,20041,SPNO,18.67,5.9,0.465,15.82,6.38,2.02,0.255,11.71,0,0,0,0,0,0,0,0,0.395,0,6.15,1.94,0.115,11.82,18.37,16.95,16.1,0,0,0,38.05,19.11,31.86,36.06
899,899,MO,G2000430,St Joseph Rosecrans Memorial,724490,39.77,-94.9,66024,20043,SPNO,29.73,9.39,0.64,26.81,4.77,1.51,0.42,9.43,0,0,0,0,0,0,0,0,0.515,0,4.59,1.45,0.195,9.54,31.11,28.7,27.27,0,0,0,41.37,19.19,31.58,47.89
900,900,KS,G2000450,Olathe Johnson Co Industrial,724475,38.83,-94.88,66061,20045,SPNO,26.57,8.39,0.58,24.01,5.91,1.87,0.37,11.59,0,0,0,0,0,0,0,0,0.475,0,5.67,1.79,0.175,11.72,27.85,25.69,24.41,0,0,0,40.62,19.15,31.85,44.84
901,901,KS,G2000470,Dodge City Regional Ap,724510,37.77,-99.97,67801,20047,SPNO,29.54,9.33,0.62,26.98,6.27,1.98,0.42,10.45,0,0,0,0,0,0,0,0,0.51,0,6.13,1.93,0.2,10.56,31.29,28.86,27.42,0,0,0,41.76,19.2,32.05,48.06
902,902,KS,G2000490,Chanute Martin Johnson Ap,724507,37.67,-95.48,66720,20049,SPNO,23.04,7.28,0.5,20.05,6.74,2.13,0.32,12.94,0,0,0,0,0,0,0,0,0.405,0,6.48,2.05,0.145,13.09,23.27,21.47,20.4,0,0,0,39.64,19.11,32.02,40.58
903,903,KS,G2000510,Hays Muni  Awos,724518,38.85,-99.27,,20051,SPNO,25.57,8.07,0.565,23.47,6.69,2.11,0.345,10.57,0,0,0,0,0,0,0,0,0.48,0,6.55,2.07,0.17,10.67,27.18,25.07,23.82,0,0,0,40.51,19.2,32.14,44.27
904,904,KS,G2000530,Russell Municipal Ap,724585,38.88,-98.82,67665,20053,SPNO,26.58,8.39,0.605,22.94,7.02,2.22,0.395,11.76,0,0,0,0,0,0,0,0,0.465,0,6.84,2.16,0.165,11.87,26.69,24.62,23.39,0,0,0,41.03,19.16,32.21,43.78
905,905,KS,G2000550,Garden City Municipal Ap,724515,37.93,-100.72,,20055,SPNO,28.51,9,0.6,25.47,4.49,1.42,0.38,7.73,0,0,0,0,0,0,0,0,0.505,0,4.37,1.38,0.185,7.82,29.51,27.23,25.87,0,0,0,40.82,19.22,31.49,46.44
906,906,KS,G2000570,Dodge City Regional Ap,724510,37.77,-99.97,67801,20057,SPNO,29.54,9.33,0.62,26.98,6.27,1.98,0.42,10.45,0,0,0,0,0,0,0,0,0.51,0,6.13,1.93,0.2,10.56,31.29,28.86,27.42,0,0,0,41.76,19.2,32.05,48.06
907,907,KS,G2000590,Olathe Johnson Co Industrial,724475,38.83,-94.88,66061,20059,SPNO,26.57,8.39,0.58,24.01,5.91,1.87,0.37,11.59,0,0,0,0,0,0,0,0,0.475,0,5.67,1.79,0.175,11.72,27.85,25.69,24.41,0,0,0,40.62,19.15,31.85,44.84
908,908,KS,G2000610,Fort Riley Marshall Aaf,724550,39.05,-96.77,66442,20061,SPNO,18.67,5.9,0.465,15.82,6.38,2.02,0.255,11.71,0,0,0,0,0,0,0,0,0.395,0,6.15,1.94,0.115,11.82,18.37,16.95,16.1,0,0,0,38.05,19.11,31.86,36.06
909,909,KS,G2000630,Hill City Municipal Ap,724655,39.38,-99.83,67642,20063,SPNO,34.48,10.89,0.73,30.55,3.56,1.12,0.51,5.71,0,0,0,0,0,0,0,0,0.555,0,3.49,1.1,0.225,5.77,35.51,32.76,31.12,0,0,0,42.66,19.24,31.3,52
910,910,KS,G2000650,Hill City Municipal Ap,724655,39.38,-99.83,67642,20065,SPNO,34.48,10.89,0.73,30.55,3.56,1.12,0.51,5.71,0,0,0,0,0,0,0,0,0.555,0,3.49,1.1,0.225,5.77,35.51,32.76,31.12,0,0,0,42.66,19.24,31.3,52
911,911,KS,G2000670,Liberal Muni,724516,37.03,-100.97,,20067,SPNO,26.11,8.24,0.58,23.33,6.22,1.96,0.36,10.67,0,0,0,0,0,0,0,0,0.48,0,6.05,1.91,0.17,10.78,27.05,24.95,23.71,0,0,0,40.56,19.18,31.97,44.13
912,912,KS,G2000690,Garden City Municipal Ap,724515,37.93,-100.72,,20069,SPNO,28.51,9,0.6,25.47,4.49,1.42,0.38,7.73,0,0,0,0,0,0,0,0,0.505,0,4.37,1.38,0.185,7.82,29.51,27.23,25.87,0,0,0,40.82,19.22,31.49,46.44
913,913,KS,G2000710,Goodland Renner Field,724650,39.37,-101.7,67735,20071,SPNO,41.59,13.13,0.845,38.18,1.39,0.44,0.635,2.14,0,0,0,0,0,0,0,0,0.62,0,1.37,0.43,0.28,2.17,44.38,40.94,38.9,0,0,0,44.47,19.31,30.75,60.26
914,914,KS,G2000730,Emporia Municipal Ap,724556,38.33,-96.18,,20073,SPNO,35.63,11.25,0.735,30.26,6.22,1.97,0.545,12.01,0,0,0,0,0,0,0,0,0.53,0,5.98,1.89,0.22,12.15,35.27,32.54,30.91,0,0,0,43.92,19.16,32.06,51.7
915,915,KS,G2000750,Garden City Municipal Ap,724515,37.93,-100.72,,20075,SPNO,28.51,9,0.6,25.47,4.49,1.42,0.38,7.73,0,0,0,0,0,0,0,0,0.505,0,4.37,1.38,0.185,7.82,29.51,27.23,25.87,0,0,0,40.82,19.22,31.49,46.44
916,916,KS,G2000770,Wichita Mid Continent Ap,724500,37.65,-97.43,67209,20077,SPNO,22.18,7,0.51,21.02,6.4,2.02,0.31,11.37,0,0,0,0,0,0,0,0,0.43,0,6.2,1.96,0.15,11.49,24.35,22.46,21.34,0,0,0,39.26,19.15,31.96,41.6
917,917,KS,G2000790,Newton  Awos,724509,38.05,-97.28,67151,20079,SPNO,28.99,9.15,0.63,27.19,4.48,1.42,0.42,8.1,0,0,0,0,0,0,0,0,0.505,0,4.33,1.37,0.195,8.19,31.53,29.09,27.64,0,0,0,41.03,19.18,31.48,48.27
918,918,KS,G2000810,Garden City Municipal Ap,724515,37.93,-100.72,,20081,SPNO,28.51,9,0.6,25.47,4.49,1.42,0.38,7.73,0,0,0,0,0,0,0,0,0.505,0,4.37,1.38,0.185,7.82,29.51,27.23,25.87,0,0,0,40.82,19.22,31.49,46.44
919,919,KS,G2000830,Dodge City Regional Ap,724510,37.77,-99.97,67801,20083,SPNO,29.54,9.33,0.62,26.98,6.27,1.98,0.42,10.45,0,0,0,0,0,0,0,0,0.51,0,6.13,1.93,0.2,10.56,31.29,28.86,27.42,0,0,0,41.76,19.2,32.05,48.06
920,920,KS,G2000850,Topeka Municipal Ap,724560,39.07,-95.63,66616,20085,SPNO,25.59,8.08,0.56,22.15,5.66,1.79,0.36,10.74,0,0,0,0,0,0,0,0,0.45,0,5.45,1.72,0.16,10.86,25.74,23.74,22.55,0,0,0,40.2,19.14,31.75,42.88
921,921,KS,G2000870,Topeka Municipal Ap,724560,39.07,-95.63,66616,20087,SPNO,25.59,8.08,0.56,22.15,5.66,1.79,0.36,10.74,0,0,0,0,0,0,0,0,0.45,0,5.45,1.72,0.16,10.86,25.74,23.74,22.55,0,0,0,40.2,19.14,31.75,42.88
922,922,KS,G2000890,Concordia Blosser Muni Ap,724580,39.55,-97.65,66901,20089,SPNO,26.86,8.48,0.605,23.97,6.61,2.09,0.405,11.14,0,0,0,0,0,0,0,0,0.47,0,6.42,2.03,0.18,11.25,27.86,25.7,24.42,0,0,0,41,19.17,32.1,44.87
923,923,KS,G2000910,Olathe Johnson Co,724468,38.85,-94.73,66221,20091,SPNO,21.42,6.76,0.505,19.37,5.03,1.59,0.295,9.79,0,0,0,0,0,0,0,0,0.43,0,4.82,1.52,0.14,9.9,22.47,20.73,19.69,0,0,0,38.57,19.15,31.51,39.88
924,924,KS,G2000930,Garden City Municipal Ap,724515,37.93,-100.72,,20093,SPNO,28.51,9,0.6,25.47,4.49,1.42,0.38,7.73,0,0,0,0,0,0,0,0,0.505,0,4.37,1.38,0.185,7.82,29.51,27.23,25.87,0,0,0,40.82,19.22,31.49,46.44
925,925,KS,G2000950,Hutchinson Municipal Ap,724506,38.07,-97.87,,20095,SPNO,20.03,6.32,0.49,16.75,7.33,2.32,0.28,13.21,0,0,0,0,0,0,0,0,0.405,0,7.09,2.24,0.125,13.35,19.43,17.93,17.03,0,0,0,38.82,19.11,32.18,37.04
926,926,KS,G2000970,Dodge City Regional Ap,724510,37.77,-99.97,67801,20097,SPNO,29.54,9.33,0.62,26.98,6.27,1.98,0.42,10.45,0,0,0,0,0,0,0,0,0.51,0,6.13,1.93,0.2,10.56,31.29,28.86,27.42,0,0,0,41.76,19.2,32.05,48.06
927,927,KS,G2000990,Chanute Martin Johnson Ap,724507,37.67,-95.48,66720,20099,SPNO,23.04,7.28,0.5,20.05,6.74,2.13,0.32,12.94,0,0,0,0,0,0,0,0,0.405,0,6.48,2.05,0.145,13.09,23.27,21.47,20.4,0,0,0,39.64,19.11,32.02,40.58
928,928,KS,G2001010,Hill City Municipal Ap,724655,39.38,-99.83,67642,20101,SPNO,34.48,10.89,0.73,30.55,3.56,1.12,0.51,5.71,0,0,0,0,0,0,0,0,0.555,0,3.49,1.1,0.225,5.77,35.51,32.76,31.12,0,0,0,42.66,19.24,31.3,52
929,929,MO,G2001030,Kansas City IntL Arpt,724460,39.3,-94.72,64153,20103,SPNO,32.12,10.14,0.67,28.25,5.34,1.69,0.48,10.36,0,0,0,0,0,0,0,0,0.505,0,5.13,1.62,0.205,10.48,32.86,30.32,28.8,0,0,0,42.4,19.17,31.75,49.48
930,930,KS,G2001050,Salina Municipal Ap,724586,38.82,-97.67,,20105,SPNO,23.54,7.43,0.54,20.39,9.25,2.92,0.34,16.22,0,0,0,0,0,0,0,0,0.43,0,8.97,2.83,0.15,16.38,23.71,21.87,20.78,0,0,0,40.64,19.11,32.83,40.98
931,931,KS,G2001070,Olathe Johnson Co Industrial,724475,38.83,-94.88,66061,20107,SPNO,26.57,8.39,0.58,24.01,5.91,1.87,0.37,11.59,0,0,0,0,0,0,0,0,0.475,0,5.67,1.79,0.175,11.72,27.85,25.69,24.41,0,0,0,40.62,19.15,31.85,44.84
932,932,KS,G2001090,Goodland Renner Field,724650,39.37,-101.7,67735,20109,SPNO,41.59,13.13,0.845,38.18,1.39,0.44,0.635,2.14,0,0,0,0,0,0,0,0,0.62,0,1.37,0.43,0.28,2.17,44.38,40.94,38.9,0,0,0,44.47,19.31,30.75,60.26
933,933,KS,G2001110,Emporia Municipal Ap,724556,38.33,-96.18,,20111,SPNO,35.63,11.25,0.735,30.26,6.22,1.97,0.545,12.01,0,0,0,0,0,0,0,0,0.53,0,5.98,1.89,0.22,12.15,35.27,32.54,30.91,0,0,0,43.92,19.16,32.06,51.7
934,934,KS,G2001130,Hutchinson Municipal Ap,724506,38.07,-97.87,,20113,SPNO,20.03,6.32,0.49,16.75,7.33,2.32,0.28,13.21,0,0,0,0,0,0,0,0,0.405,0,7.09,2.24,0.125,13.35,19.43,17.93,17.03,0,0,0,38.82,19.11,32.18,37.04
935,935,KS,G2001150,Newton  Awos,724509,38.05,-97.28,67151,20115,SPNO,28.99,9.15,0.63,27.19,4.48,1.42,0.42,8.1,0,0,0,0,0,0,0,0,0.505,0,4.33,1.37,0.195,8.19,31.53,29.09,27.64,0,0,0,41.03,19.18,31.48,48.27
936,936,NE,G2001170,Beatrice Municipal,725515,40.3,-96.75,,20117,SPNO,28.91,9.13,0.635,24.97,4.19,1.32,0.405,7.63,0,0,0,0,0,0,0,0,0.515,0,4.04,1.28,0.185,7.72,29,26.75,25.41,0,0,0,40.9,19.2,31.39,45.94
937,937,KS,G2001190,Liberal Muni,724516,37.03,-100.97,,20119,SPNO,26.11,8.24,0.58,23.33,6.22,1.96,0.36,10.67,0,0,0,0,0,0,0,0,0.48,0,6.05,1.91,0.17,10.78,27.05,24.95,23.71,0,0,0,40.56,19.18,31.97,44.13
938,938,KS,G2001210,Olathe Johnson Co Industrial,724475,38.83,-94.88,66061,20121,SPNO,26.57,8.39,0.58,24.01,5.91,1.87,0.37,11.59,0,0,0,0,0,0,0,0,0.475,0,5.67,1.79,0.175,11.72,27.85,25.69,24.41,0,0,0,40.62,19.15,31.85,44.84
939,939,KS,G2001230,Concordia Blosser Muni Ap,724580,39.55,-97.65,66901,20123,SPNO,26.86,8.48,0.605,23.97,6.61,2.09,0.405,11.14,0,0,0,0,0,0,0,0,0.47,0,6.42,2.03,0.18,11.25,27.86,25.7,24.42,0,0,0,41,19.17,32.1,44.87
940,940,KS,G2001250,Chanute Martin Johnson Ap,724507,37.67,-95.48,66720,20125,SPNO,23.04,7.28,0.5,20.05,6.74,2.13,0.32,12.94,0,0,0,0,0,0,0,0,0.405,0,6.48,2.05,0.145,13.09,23.27,21.47,20.4,0,0,0,39.64,19.11,32.02,40.58
941,941,KS,G2001270,Fort Riley Marshall Aaf,724550,39.05,-96.77,66442,20127,SPNO,18.67,5.9,0.465,15.82,6.38,2.02,0.255,11.71,0,0,0,0,0,0,0,0,0.395,0,6.15,1.94,0.115,11.82,18.37,16.95,16.1,0,0,0,38.05,19.11,31.86,36.06
942,942,KS,G2001290,Liberal Muni,724516,37.03,-100.97,,20129,SPNO,26.11,8.24,0.58,23.33,6.22,1.96,0.36,10.67,0,0,0,0,0,0,0,0,0.48,0,6.05,1.91,0.17,10.78,27.05,24.95,23.71,0,0,0,40.56,19.18,31.97,44.13
943,943,NE,G2001310,Falls City Brenner,725533,40.08,-95.6,68355,20131,SPNO,36.44,11.51,0.78,29.93,2.97,0.94,0.58,5.84,0,0,0,0,0,0,0,0,0.545,0,2.85,0.9,0.225,5.91,34.96,32.26,30.64,0,0,0,43.23,19.2,31.09,51.45
944,944,KS,G2001330,Chanute Martin Johnson Ap,724507,37.67,-95.48,66720,20133,SPNO,23.04,7.28,0.5,20.05,6.74,2.13,0.32,12.94,0,0,0,0,0,0,0,0,0.405,0,6.48,2.05,0.145,13.09,23.27,21.47,20.4,0,0,0,39.64,19.11,32.02,40.58
945,945,KS,G2001350,Hays Muni  Awos,724518,38.85,-99.27,,20135,SPNO,25.57,8.07,0.565,23.47,6.69,2.11,0.345,10.57,0,0,0,0,0,0,0,0,0.48,0,6.55,2.07,0.17,10.67,27.18,25.07,23.82,0,0,0,40.51,19.2,32.14,44.27
946,946,KS,G2001370,Hill City Municipal Ap,724655,39.38,-99.83,67642,20137,SPNO,34.48,10.89,0.73,30.55,3.56,1.12,0.51,5.71,0,0,0,0,0,0,0,0,0.555,0,3.49,1.1,0.225,5.77,35.51,32.76,31.12,0,0,0,42.66,19.24,31.3,52
947,947,KS,G2001390,Topeka Forbes Field,724565,38.95,-95.67,66624,20139,SPNO,27.05,8.54,0.605,23.81,3.93,1.24,0.405,7.8,0,0,0,0,0,0,0,0,0.47,0,3.78,1.19,0.18,7.9,27.68,25.54,24.26,0,0,0,40.21,19.16,31.26,44.69
948,948,KS,G2001410,Russell Municipal Ap,724585,38.88,-98.82,67665,20141,SPNO,26.58,8.39,0.605,22.94,7.02,2.22,0.395,11.76,0,0,0,0,0,0,0,0,0.465,0,6.84,2.16,0.165,11.87,26.69,24.62,23.39,0,0,0,41.03,19.16,32.21,43.78
949,949,KS,G2001430,Salina Municipal Ap,724586,38.82,-97.67,,20143,SPNO,23.54,7.43,0.54,20.39,9.25,2.92,0.34,16.22,0,0,0,0,0,0,0,0,0.43,0,8.97,2.83,0.15,16.38,23.71,21.87,20.78,0,0,0,40.64,19.11,32.83,40.98
950,950,KS,G2001450,Great Bend  Awos,724517,38.35,-98.87,,20145,SPNO,28.71,9.07,0.62,26.31,6.12,1.93,0.42,10.56,0,0,0,0,0,0,0,0,0.49,0,5.95,1.88,0.19,10.67,30.54,28.18,26.77,0,0,0,41.45,19.17,31.97,47.34
951,951,KS,G2001470,Hill City Municipal Ap,724655,39.38,-99.83,67642,20147,SPNO,34.48,10.89,0.73,30.55,3.56,1.12,0.51,5.71,0,0,0,0,0,0,0,0,0.555,0,3.49,1.1,0.225,5.77,35.51,32.76,31.12,0,0,0,42.66,19.24,31.3,52
952,952,KS,G2001490,Manhattan Rgnl,724555,39.13,-96.67,66517,20149,SPNO,25.33,8,0.555,21.57,6.24,1.97,0.355,11.12,0,0,0,0,0,0,0,0,0.445,0,6.07,1.92,0.155,11.24,25.06,23.12,21.97,0,0,0,40.3,19.16,31.94,42.28
