,Unnamed: 0,index,State,Station_Number,Station_Name,Station_WMO,Latitude,Longitude,ZIP Codes,FIPS,SUBGRID,el_src_h1,el_sit_h1,el_sit_sub_h1,el_del_h1,el_src_c1,el_sit_c1,el_sit_sub_c1,el_del_c1,ng_src_h1,ng_sit_h1,ng_del_h1,ng_src_c1,ng_sit_c1,ng_del_c1,el_src_h2,el_sit_h2,el_sit_sub_h2,el_del_h2,el_src_c2,el_sit_c2,el_sit_sub_c2,el_del_c2,ng_src_h2,ng_sit_h2,ng_del_h2,ng_src_c2,ng_sit_c2,ng_del_c2,el_sit_t1,ng_sit_t1,el_sit_t2,ng_sit_t2,STATE,h1_emissions,c1_emissions,t1_emissions,h2_emissions,c2_emissions,t2_emissions,h1_cost,c1_cost,t1_cost,h2_cost,c2_cost,t2_cost,emissions_comparison,cost_comparison
2296,2296,2296,PA,G4201250,Washington  Awos,725117,40.13,-80.28,15301.0,42125,RFCW,27.32,8.63,0.625,25.15,0.17,0.06,0.365,0.35,0,0,0,0,0,0,0,0,0.54,0,0.17,0.05,0.18,0.35,29.12,26.86,25.52,0,0,0,39.09,19.31,30.19,46.17,PA,0.0013218101729720493,8.569271785880384e-06,0.0013303794447579297,0.0013469969480408696,7.141059821566988e-06,0.0013541380078624366,0.23253929389020533,0.0016167274198623774,0.2341560213100677,0.28183308971830984,0.0013472728498853145,0.2831803625681952,-0.01754515637738485,-0.17312055402966536
2297,2297,2297,PA,G4201270,Wilkes Barre Scranton Intl Ap,725130,41.33,-75.73,18641.0,42127,RFCE,35.04,11.06,0.705,31.91,0.34,0.11,0.475,0.62,0,0,0,0,0,0,0,0,0.59,0,0.33,0.1,0.23,0.63,36.98,34.11,32.4,0,0,0,41.77,19.31,30.34,53.42,PA,0.001092776908876701,1.021720866778046e-05,0.0011029941175444815,0.0017105757966371581,9.288371516164054e-06,0.0017198641681533222,0.2980167543946316,0.002964000269747692,0.3009807546643793,0.35790494007042256,0.002694545699770629,0.3605994857701932,-0.3586737034420547,-0.16533226878700646
2298,2298,2298,PA,G4201290,Pittsburgh Allegheny Co Ap,725205,40.35,-79.92,15122.0,42129,RFCW,23.46,7.41,0.55,21.45,0.63,0.2,0.31,1.38,0,0,0,0,0,0,0,0,0.485,0,0.59,0.19,0.155,1.39,24.83,22.91,21.76,0,0,0,37.89,19.24,30.24,42.15,PA,0.0011368567235934643,2.856423928626795e-05,0.0011654209628797322,0.0011489091615642713,2.713602732195455e-05,0.0011760451888862258,0.1996658363530036,0.005389091399541258,0.20505492775254486,0.24038704711267606,0.0051196368295641954,0.24550668394224026,-0.009033858653471675,-0.16476845167772453
2299,2299,2299,PA,G4201310,Wilkes Barre Scranton Intl Ap,725130,41.33,-75.73,18641.0,42131,RFCE,35.04,11.06,0.705,31.91,0.34,0.11,0.475,0.62,0,0,0,0,0,0,0,0,0.59,0,0.33,0.1,0.23,0.63,36.98,34.11,32.4,0,0,0,41.77,19.31,30.34,53.42,PA,0.001092776908876701,1.021720866778046e-05,0.0011029941175444815,0.0017105757966371581,9.288371516164054e-06,0.0017198641681533222,0.2980167543946316,0.002964000269747692,0.3009807546643793,0.35790494007042256,0.002694545699770629,0.3605994857701932,-0.3586737034420547,-0.16533226878700646
2300,2300,2300,PA,G4201330,Harrisburg Capital City Arpt,725118,40.22,-76.85,17070.0,42133,RFCE,26.87,8.48,0.595,24.81,2.13,0.67,0.365,4.45,0,0,0,0,0,0,0,0,0.5,0,2.01,0.64,0.18,4.5,28.73,26.5,25.18,0,0,0,39.52,19.19,30.73,45.69,PA,0.000842919715091888,6.223208915829916e-05,0.0009051518042501872,0.0013289433776278127,5.944557770344995e-05,0.0013883889553312626,0.22849747534054937,0.018053456188463216,0.24655093152901258,0.2780557288732394,0.017245092478532027,0.29530082135177144,-0.3480560322995205,-0.16508552058745032
2301,2301,2301,RI,G4400010,Providence T F Green State Ar,725070,41.72,-71.43,2886.0,44001,NEWE,30.89,9.75,0.67,29.44,1.09,0.34,0.42,2.19,0,0,0,0,0,0,0,0,0.57,0,1.04,0.33,0.21,2.22,34.07,31.43,29.86,0,0,0,40.6,19.27,30.53,50.7,RI,0.0006868600923759509,2.2411941593841013e-05,0.000709272033969792,0.0015761769946732887,2.175276684108098e-05,0.0015979297615143697,0.5021438694742478,0.01751065801243531,0.5196545274866832,0.4326268189236631,0.01699563865912839,0.4496224575827915,-0.5561306566456277,0.15575749992647167
2302,2302,2302,RI,G4400030,Providence T F Green State Ar,725070,41.72,-71.43,2886.0,44003,NEWE,30.89,9.75,0.67,29.44,1.09,0.34,0.42,2.19,0,0,0,0,0,0,0,0,0.57,0,1.04,0.33,0.21,2.22,34.07,31.43,29.86,0,0,0,40.6,19.27,30.53,50.7,RI,0.0006868600923759509,2.2411941593841013e-05,0.000709272033969792,0.0015761769946732887,2.175276684108098e-05,0.0015979297615143697,0.5021438694742478,0.01751065801243531,0.5196545274866832,0.4326268189236631,0.01699563865912839,0.4496224575827915,-0.5561306566456277,0.15575749992647167
2303,2303,2303,RI,G4400050,Providence T F Green State Ar,725070,41.72,-71.43,2886.0,44005,NEWE,30.89,9.75,0.67,29.44,1.09,0.34,0.42,2.19,0,0,0,0,0,0,0,0,0.57,0,1.04,0.33,0.21,2.22,34.07,31.43,29.86,0,0,0,40.6,19.27,30.53,50.7,RI,0.0006868600923759509,2.2411941593841013e-05,0.000709272033969792,0.0015761769946732887,2.175276684108098e-05,0.0015979297615143697,0.5021438694742478,0.01751065801243531,0.5196545274866832,0.4326268189236631,0.01699563865912839,0.4496224575827915,-0.5561306566456277,0.15575749992647167
2304,2304,2304,RI,G4400070,Pawtucket  Awos,725054,41.92,-71.5,2917.0,44007,NEWE,38.1,12.03,0.8,36.26,0.06,0.02,0.55,0.09,0,0,0,0,0,0,0,0,0.64,0,0.05,0.02,0.26,0.09,42.03,38.77,36.83,0,0,0,42.81,19.39,30.34,58.16,RI,0.0008457212077911181,1.3183495055200594e-06,0.0008470395572966382,0.0019442692358728414,1.3183495055200594e-06,0.0019455875853783616,0.6195682820282258,0.001030038706613842,0.6205983207348397,0.5336602535688967,0.001030038706613842,0.5346902922755106,-0.5646356074317195,0.16066876414330553
2305,2305,2305,RI,G4400090,Block Island State Arpt,725058,41.17,-71.58,2807.0,44009,NEWE,23.91,7.55,0.595,26.82,0.24,0.08,0.315,0.59,0,0,0,0,0,0,0,0,0.55,0,0.23,0.07,0.19,0.6,30.89,28.49,27.07,0,0,0,37.95,19.29,30.24,47.79,RI,0.0005368978361230442,5.273398022080238e-06,0.0005421712341451244,0.0014287395029666558,4.614223269320208e-06,0.001433353726235976,0.38883961174672527,0.004120154826455368,0.39295976657318066,0.39215838597312,0.003605135473148447,0.3957635214462685,-0.6217463810772794,-0.007084419662635513
2306,2306,2306,SC,G4500010,Anderson Rgnl AP,723190,34.5,-82.717,29626.0,45001,SRVC,9.33,2.95,0.33,8.94,6.39,2.02,0.12,12.9,0,0,0,0,0,0,0,0,0.315,0,6.07,1.92,0.065,13.03,10.33,9.53,9.05,0,0,0,34.84,19.04,31.71,28.57,SC,0.00029483088941630416,0.00018157268189662634,0.0004764035713129305,0.00047791812787898315,0.00017258393526808048,0.0006505020631470636,0.08112804861666637,0.05555208752734442,0.13668013614401078,0.11750299483100486,0.05280198418440658,0.17030497901541145,-0.2676371093918782,-0.1974389889584957
2307,2307,2307,GA,G4500030,Augusta Bush Field,722180,33.37,-81.97,,45003,SRVC,4.08,1.29,0.23,3.57,10.27,3.24,0.05,20.31,0,0,0,0,0,0,0,0,0.22,0,9.77,3.08,0.03,20.48,4.13,3.81,3.62,0,0,0,34.23,18.91,32.75,22.72,SC,0.00013662894875389705,0.0002912353907648858,0.0004278643395187829,0.0001910669535381874,0.00027685339615921245,0.00046792034969739987,0.03547633312389817,0.0891033483111861,0.12457968143508427,0.04697653833222755,0.08470318296248555,0.13167972129471311,-0.08560433459352826,-0.05391900734463285
2308,2308,2308,SC,G4500050,Beaufort Mcas,722085,32.48,-80.72,29904.0,45005,SRVC,1.63,0.52,0.18,1.64,10.18,3.21,0.02,21.71,0,0,0,0,0,0,0,0,0.185,0,9.62,3.04,0.015,21.92,1.9,1.75,1.67,0,0,0,33.35,18.88,32.65,20.63,SC,6.2921226399821e-05,0.00028853876677632204,0.00035145999317614304,8.776041173013858e-05,0.0002732578975077941,0.0003610183092379327,0.014300537383276782,0.08827831730830474,0.10257885469158153,0.02157715015259796,0.08360314162531042,0.10518029177790839,-0.02647598699901435,-0.024733122929720328
2309,2309,2309,SC,G4500070,Anderson Rgnl AP,723190,34.5,-82.717,29626.0,45007,SRVC,9.33,2.95,0.33,8.94,6.39,2.02,0.12,12.9,0,0,0,0,0,0,0,0,0.315,0,6.07,1.92,0.065,13.03,10.33,9.53,9.05,0,0,0,34.84,19.04,31.71,28.57,SC,0.00029483088941630416,0.00018157268189662634,0.0004764035713129305,0.00047791812787898315,0.00017258393526808048,0.0006505020631470636,0.08112804861666637,0.05555208752734442,0.13668013614401078,0.11750299483100486,0.05280198418440658,0.17030497901541145,-0.2676371093918782,-0.1974389889584957
2310,2310,2310,SC,G4500090,Columbia Metro Arpt,723100,33.95,-81.12,29170.0,45009,SRVC,4.72,1.49,0.23,4.16,9.08,2.87,0.06,18.21,0,0,0,0,0,0,0,0,0.22,0,8.64,2.73,0.03,18.38,4.82,4.44,4.22,0,0,0,34.07,18.93,32.4,23.38,SC,0.00015460644201098877,0.0002579770282392661,0.00041258347025025486,0.00022266070176103731,0.0002453927829593019,0.00046805348472033924,0.04097653980977386,0.07892796594231608,0.11990450575208994,0.054744312387162826,0.0750778212622031,0.12982213364936593,-0.1185121279531282,-0.07639396779644922
2311,2311,2311,GA,G4500110,Augusta Bush Field,722180,33.37,-81.97,,45011,SRVC,4.08,1.29,0.23,3.57,10.27,3.24,0.05,20.31,0,0,0,0,0,0,0,0,0.22,0,9.77,3.08,0.03,20.48,4.13,3.81,3.62,0,0,0,34.23,18.91,32.75,22.72,SC,0.00013662894875389705,0.0002912353907648858,0.0004278643395187829,0.0001910669535381874,0.00027685339615921245,0.00046792034969739987,0.03547633312389817,0.0891033483111861,0.12457968143508427,0.04697653833222755,0.08470318296248555,0.13167972129471311,-0.08560433459352826,-0.05391900734463285
2312,2312,2312,SC,G4500130,Beaufort Mcas,722085,32.48,-80.72,29904.0,45013,SRVC,1.63,0.52,0.18,1.64,10.18,3.21,0.02,21.71,0,0,0,0,0,0,0,0,0.185,0,9.62,3.04,0.015,21.92,1.9,1.75,1.67,0,0,0,33.35,18.88,32.65,20.63,SC,6.2921226399821e-05,0.00028853876677632204,0.00035145999317614304,8.776041173013858e-05,0.0002732578975077941,0.0003610183092379327,0.014300537383276782,0.08827831730830474,0.10257885469158153,0.02157715015259796,0.08360314162531042,0.10518029177790839,-0.02647598699901435,-0.024733122929720328
2313,2313,2313,SC,G4500150,Charleston Intl Arpt,722080,32.9,-80.03,29406.0,45015,SRVC,2.23,0.7,0.18,2.11,10.99,3.47,0.03,23.3,0,0,0,0,0,0,0,0,0.18,0,10.42,3.29,0.02,23.54,2.43,2.25,2.13,0,0,0,33.8,18.86,32.9,21.1,SC,7.910097033120354e-05,0.0003119095080105413,0.00039101047834174486,0.00011283481508160673,0.0002957297640791587,0.00040856457916076545,0.019250723400564898,0.09542858599994314,0.11467930940050804,0.02774205019619737,0.09047839998265501,0.11822045017885238,-0.04296530270704953,-0.0299537074422154
2314,2314,2314,SC,G4500170,Columbia Metro Arpt,723100,33.95,-81.12,29170.0,45017,SRVC,4.72,1.49,0.23,4.16,9.08,2.87,0.06,18.21,0,0,0,0,0,0,0,0,0.22,0,8.64,2.73,0.03,18.38,4.82,4.44,4.22,0,0,0,34.07,18.93,32.4,23.38,SC,0.00015460644201098877,0.0002579770282392661,0.00041258347025025486,0.00022266070176103731,0.0002453927829593019,0.00046805348472033924,0.04097653980977386,0.07892796594231608,0.11990450575208994,0.054744312387162826,0.0750778212622031,0.12982213364936593,-0.1185121279531282,-0.07639396779644922
2315,2315,2315,SC,G4500190,Charleston Intl Arpt,722080,32.9,-80.03,29406.0,45019,SRVC,2.23,0.7,0.18,2.11,10.99,3.47,0.03,23.3,0,0,0,0,0,0,0,0,0.18,0,10.42,3.29,0.02,23.54,2.43,2.25,2.13,0,0,0,33.8,18.86,32.9,21.1,SC,7.910097033120354e-05,0.0003119095080105413,0.00039101047834174486,0.00011283481508160673,0.0002957297640791587,0.00040856457916076545,0.019250723400564898,0.09542858599994314,0.11467930940050804,0.02774205019619737,0.09047839998265501,0.11822045017885238,-0.04296530270704953,-0.0299537074422154
2316,2316,2316,NC,G4500210,Hickory Regional Ap,723145,35.73,-81.38,28601.0,45021,SRVC,7.92,2.5,0.33,7.38,5.28,1.67,0.1,11.09,0,0,0,0,0,0,0,0,0.305,0,4.97,1.57,0.055,11.2,8.53,7.87,7.48,0,0,0,34.01,19.03,31.35,26.9,SC,0.0002543815295878478,0.0001501120686967158,0.0004044935982845636,0.00039467110875210886,0.00014112332206816998,0.0005357944308202788,0.06875258357344606,0.04592672582706197,0.11467930940050802,0.09703552668625481,0.04317662248412413,0.14021214917037894,-0.24505822566072422,-0.1821014792294829
2317,2317,2317,NC,G4500230,Charlotte Douglas Intl Arpt,723140,35.22,-80.95,28208.0,45023,SRVC,5.93,1.87,0.285,5.68,6.91,2.18,0.075,14.33,0,0,0,0,0,0,0,0,0.27,0,6.52,2.06,0.04,14.47,6.57,6.06,5.75,0,0,0,33.83,19.01,31.79,25.07,SC,0.00019370748984516329,0.00019595467650229974,0.000389662166347463,0.00030390176861979414,0.00018516818054804468,0.0004890699491678388,0.05142693251293766,0.05995225287604498,0.11137918538898264,0.07471858852842492,0.05665212886451956,0.13137071739294448,-0.2032588242019774,-0.1521764697696286
2318,2318,2318,SC,G4500250,Florence Regional Ap,723106,34.18,-79.73,29506.0,45025,SRVC,2.44,0.77,0.2,2.3,10.06,3.18,0.03,20.45,0,0,0,0,0,0,0,0,0.2,0,9.58,3.03,0.02,20.65,2.66,2.45,2.33,0,0,0,33.6,18.93,32.66,21.38,SC,8.719084229689481e-05,0.0002858421427877583,0.0003730329850846531,0.000122864576422194,0.0002723590228449395,0.0003952235992671335,0.021175795740621388,0.0874532863054234,0.1086290820460448,0.03020801021363714,0.08332813129101663,0.11353614150465377,-0.056146986727585786,-0.043220241533466576
2319,2319,2319,SC,G4500270,Sumter Shaw Afb,747900,33.97,-80.47,29152.0,45027,SRVC,7.95,2.51,0.295,7.48,6.97,2.2,0.105,14.78,0,0,0,0,0,0,0,0,0.275,0,6.58,2.08,0.055,14.94,8.65,7.98,7.58,0,0,0,34.53,19.02,31.83,27.0,SC,0.0002521343429307113,0.00019775242582800888,0.00044988676875872013,0.0004001874774894319,0.00018696592987375385,0.0005871534073631857,0.06902759390773984,0.060502273544632536,0.12952986745237238,0.09839180469584669,0.05720214953310713,0.1555939542289538,-0.23378326155154003,-0.1675134930900244
2320,2320,2320,SC,G4500290,Beaufort Mcas,722085,32.48,-80.72,29904.0,45029,SRVC,1.63,0.52,0.18,1.64,10.18,3.21,0.02,21.71,0,0,0,0,0,0,0,0,0.185,0,9.62,3.04,0.015,21.92,1.9,1.75,1.67,0,0,0,33.35,18.88,32.65,20.63,SC,6.2921226399821e-05,0.00028853876677632204,0.00035145999317614304,8.776041173013858e-05,0.0002732578975077941,0.0003610183092379327,0.014300537383276782,0.08827831730830474,0.10257885469158153,0.02157715015259796,0.08360314162531042,0.10518029177790839,-0.02647598699901435,-0.024733122929720328
2321,2321,2321,SC,G4500310,Florence Regional Ap,723106,34.18,-79.73,29506.0,45031,SRVC,2.44,0.77,0.2,2.3,10.06,3.18,0.03,20.45,0,0,0,0,0,0,0,0,0.2,0,9.58,3.03,0.02,20.65,2.66,2.45,2.33,0,0,0,33.6,18.93,32.66,21.38,SC,8.719084229689481e-05,0.0002858421427877583,0.0003730329850846531,0.000122864576422194,0.0002723590228449395,0.0003952235992671335,0.021175795740621388,0.0874532863054234,0.1086290820460448,0.03020801021363714,0.08332813129101663,0.11353614150465377,-0.056146986727585786,-0.043220241533466576
2322,2322,2322,SC,G4500330,Florence Regional Ap,723106,34.18,-79.73,29506.0,45033,SRVC,2.44,0.77,0.2,2.3,10.06,3.18,0.03,20.45,0,0,0,0,0,0,0,0,0.2,0,9.58,3.03,0.02,20.65,2.66,2.45,2.33,0,0,0,33.6,18.93,32.66,21.38,SC,8.719084229689481e-05,0.0002858421427877583,0.0003730329850846531,0.000122864576422194,0.0002723590228449395,0.0003952235992671335,0.021175795740621388,0.0874532863054234,0.1086290820460448,0.03020801021363714,0.08332813129101663,0.11353614150465377,-0.056146986727585786,-0.043220241533466576
2323,2323,2323,SC,G4500350,Charleston Intl Arpt,722080,32.9,-80.03,29406.0,45035,SRVC,2.23,0.7,0.18,2.11,10.99,3.47,0.03,23.3,0,0,0,0,0,0,0,0,0.18,0,10.42,3.29,0.02,23.54,2.43,2.25,2.13,0,0,0,33.8,18.86,32.9,21.1,SC,7.910097033120354e-05,0.0003119095080105413,0.00039101047834174486,0.00011283481508160673,0.0002957297640791587,0.00040856457916076545,0.019250723400564898,0.09542858599994314,0.11467930940050804,0.02774205019619737,0.09047839998265501,0.11822045017885238,-0.04296530270704953,-0.0299537074422154
2324,2324,2324,GA,G4500370,Augusta Bush Field,722180,33.37,-81.97,,45037,SRVC,4.08,1.29,0.23,3.57,10.27,3.24,0.05,20.31,0,0,0,0,0,0,0,0,0.22,0,9.77,3.08,0.03,20.48,4.13,3.81,3.62,0,0,0,34.23,18.91,32.75,22.72,SC,0.00013662894875389705,0.0002912353907648858,0.0004278643395187829,0.0001910669535381874,0.00027685339615921245,0.00046792034969739987,0.03547633312389817,0.0891033483111861,0.12457968143508427,0.04697653833222755,0.08470318296248555,0.13167972129471311,-0.08560433459352826,-0.05391900734463285
2325,2325,2325,SC,G4500390,Columbia Metro Arpt,723100,33.95,-81.12,29170.0,45039,SRVC,4.72,1.49,0.23,4.16,9.08,2.87,0.06,18.21,0,0,0,0,0,0,0,0,0.22,0,8.64,2.73,0.03,18.38,4.82,4.44,4.22,0,0,0,34.07,18.93,32.4,23.38,SC,0.00015460644201098877,0.0002579770282392661,0.00041258347025025486,0.00022266070176103731,0.0002453927829593019,0.00046805348472033924,0.04097653980977386,0.07892796594231608,0.11990450575208994,0.054744312387162826,0.0750778212622031,0.12982213364936593,-0.1185121279531282,-0.07639396779644922
2326,2326,2326,SC,G4500410,Florence Regional Ap,723106,34.18,-79.73,29506.0,45041,SRVC,2.44,0.77,0.2,2.3,10.06,3.18,0.03,20.45,0,0,0,0,0,0,0,0,0.2,0,9.58,3.03,0.02,20.65,2.66,2.45,2.33,0,0,0,33.6,18.93,32.66,21.38,SC,8.719084229689481e-05,0.0002858421427877583,0.0003730329850846531,0.000122864576422194,0.0002723590228449395,0.0003952235992671335,0.021175795740621388,0.0874532863054234,0.1086290820460448,0.03020801021363714,0.08332813129101663,0.11353614150465377,-0.056146986727585786,-0.043220241533466576
2327,2327,2327,SC,G4500430,Myrtle Beach Afb,747910,33.68,-78.93,29577.0,45043,SRVC,3.84,1.21,0.22,3.94,8.34,2.63,0.05,18.34,0,0,0,0,0,0,0,0,0.21,0,7.9,2.49,0.03,18.55,4.55,4.19,3.98,0,0,0,33.54,18.96,32.15,23.15,SC,0.00012853907678820576,0.00023640403633075604,0.0003649431131189618,0.0002101235000853032,0.00022381979105079187,0.00043394329113609505,0.03327625044954789,0.07232771791926525,0.10560396836881314,0.051661862365363104,0.06847757323915228,0.12013943560451538,-0.15900736208292512,-0.12098830964672799
2328,2328,2328,SC,G4500450,Greenville Downtown Ap,723119,34.85,-82.35,29607.0,45045,SRVC,11.81,3.73,0.37,10.98,4.56,1.44,0.16,9.64,0,0,0,0,0,0,0,0,0.33,0,4.3,1.36,0.08,9.75,12.7,11.72,11.13,0,0,0,35.11,19.07,31.18,30.79,SC,0.00036853861177038014,0.00012943795145106034,0.0004979765632214404,0.0005877440145584138,0.00012224695414822368,0.0007099909687066374,0.10257885469158153,0.03960148813830493,0.14218034282988645,0.14450525702197034,0.03740140546395466,0.181906662485925,-0.29861563714171646,-0.21838848073589584
2329,2329,2329,SC,G4500470,Anderson Rgnl AP,723190,34.5,-82.717,29626.0,45047,SRVC,9.33,2.95,0.33,8.94,6.39,2.02,0.12,12.9,0,0,0,0,0,0,0,0,0.315,0,6.07,1.92,0.065,13.03,10.33,9.53,9.05,0,0,0,34.84,19.04,31.71,28.57,SC,0.00029483088941630416,0.00018157268189662634,0.0004764035713129305,0.00047791812787898315,0.00017258393526808048,0.0006505020631470636,0.08112804861666637,0.05555208752734442,0.13668013614401078,0.11750299483100486,0.05280198418440658,0.17030497901541145,-0.2676371093918782,-0.1974389889584957
2330,2330,2330,SC,G4500490,Beaufort Mcas,722085,32.48,-80.72,29904.0,45049,SRVC,1.63,0.52,0.18,1.64,10.18,3.21,0.02,21.71,0,0,0,0,0,0,0,0,0.185,0,9.62,3.04,0.015,21.92,1.9,1.75,1.67,0,0,0,33.35,18.88,32.65,20.63,SC,6.2921226399821e-05,0.00028853876677632204,0.00035145999317614304,8.776041173013858e-05,0.0002732578975077941,0.0003610183092379327,0.014300537383276782,0.08827831730830474,0.10257885469158153,0.02157715015259796,0.08360314162531042,0.10518029177790839,-0.02647598699901435,-0.024733122929720328
2331,2331,2331,SC,G4500510,Myrtle Beach Afb,747910,33.68,-78.93,29577.0,45051,SRVC,3.84,1.21,0.22,3.94,8.34,2.63,0.05,18.34,0,0,0,0,0,0,0,0,0.21,0,7.9,2.49,0.03,18.55,4.55,4.19,3.98,0,0,0,33.54,18.96,32.15,23.15,SC,0.00012853907678820576,0.00023640403633075604,0.0003649431131189618,0.0002101235000853032,0.00022381979105079187,0.00043394329113609505,0.03327625044954789,0.07232771791926525,0.10560396836881314,0.051661862365363104,0.06847757323915228,0.12013943560451538,-0.15900736208292512,-0.12098830964672799
2332,2332,2332,SC,G4500530,Beaufort Mcas,722085,32.48,-80.72,29904.0,45053,SRVC,1.63,0.52,0.18,1.64,10.18,3.21,0.02,21.71,0,0,0,0,0,0,0,0,0.185,0,9.62,3.04,0.015,21.92,1.9,1.75,1.67,0,0,0,33.35,18.88,32.65,20.63,SC,6.2921226399821e-05,0.00028853876677632204,0.00035145999317614304,8.776041173013858e-05,0.0002732578975077941,0.0003610183092379327,0.014300537383276782,0.08827831730830474,0.10257885469158153,0.02157715015259796,0.08360314162531042,0.10518029177790839,-0.02647598699901435,-0.024733122929720328
2333,2333,2333,SC,G4500550,Sumter Shaw Afb,747900,33.97,-80.47,29152.0,45055,SRVC,7.95,2.51,0.295,7.48,6.97,2.2,0.105,14.78,0,0,0,0,0,0,0,0,0.275,0,6.58,2.08,0.055,14.94,8.65,7.98,7.58,0,0,0,34.53,19.02,31.83,27.0,SC,0.0002521343429307113,0.00019775242582800888,0.00044988676875872013,0.0004001874774894319,0.00018696592987375385,0.0005871534073631857,0.06902759390773984,0.060502273544632536,0.12952986745237238,0.09839180469584669,0.05720214953310713,0.1555939542289538,-0.23378326155154003,-0.1675134930900244
2334,2334,2334,NC,G4500570,Charlotte Douglas Intl Arpt,723140,35.22,-80.95,28208.0,45057,SRVC,5.93,1.87,0.285,5.68,6.91,2.18,0.075,14.33,0,0,0,0,0,0,0,0,0.27,0,6.52,2.06,0.04,14.47,6.57,6.06,5.75,0,0,0,33.83,19.01,31.79,25.07,SC,0.00019370748984516329,0.00019595467650229974,0.000389662166347463,0.00030390176861979414,0.00018516818054804468,0.0004890699491678388,0.05142693251293766,0.05995225287604498,0.11137918538898264,0.07471858852842492,0.05665212886451956,0.13137071739294448,-0.2032588242019774,-0.1521764697696286
2335,2335,2335,SC,G4500590,Greer GreenvL Spartanbrg Ap,723120,34.9,-82.22,29651.0,45059,SRVC,7.9,2.49,0.31,7.86,5.54,1.75,0.1,11.4,0,0,0,0,0,0,0,0,0.3,0,5.24,1.65,0.06,11.52,9.08,8.37,7.95,0,0,0,34.07,19.04,31.42,27.41,SC,0.0002516849055992841,0.00015730306599955252,0.00040898797159883663,0.000419745512103577,0.00014831431937100664,0.0005680598314745836,0.06847757323915228,0.048126808501412245,0.11660438174056453,0.10320042672985422,0.0453767051584744,0.1485771318883286,-0.2800265941403115,-0.215192942153406
2336,2336,2336,SC,G4500610,Sumter Shaw Afb,747900,33.97,-80.47,29152.0,45061,SRVC,7.95,2.51,0.295,7.48,6.97,2.2,0.105,14.78,0,0,0,0,0,0,0,0,0.275,0,6.58,2.08,0.055,14.94,8.65,7.98,7.58,0,0,0,34.53,19.02,31.83,27.0,SC,0.0002521343429307113,0.00019775242582800888,0.00044988676875872013,0.0004001874774894319,0.00018696592987375385,0.0005871534073631857,0.06902759390773984,0.060502273544632536,0.12952986745237238,0.09839180469584669,0.05720214953310713,0.1555939542289538,-0.23378326155154003,-0.1675134930900244
2337,2337,2337,SC,G4500630,Columbia Metro Arpt,723100,33.95,-81.12,29170.0,45063,SRVC,4.72,1.49,0.23,4.16,9.08,2.87,0.06,18.21,0,0,0,0,0,0,0,0,0.22,0,8.64,2.73,0.03,18.38,4.82,4.44,4.22,0,0,0,34.07,18.93,32.4,23.38,SC,0.00015460644201098877,0.0002579770282392661,0.00041258347025025486,0.00022266070176103731,0.0002453927829593019,0.00046805348472033924,0.04097653980977386,0.07892796594231608,0.11990450575208994,0.054744312387162826,0.0750778212622031,0.12982213364936593,-0.1185121279531282,-0.07639396779644922
